# SDSS Spec efficiency for SIM = G10smear 
#
# EFF(r)  = 1               (r < 20.3456) 
# EFF(r)  = 1/[ 1 + (r-20.3456)]**0.930191  (r > 20.3456) 
# EFF(g-r)= Gauss[ (g - r + -0.0422527), sig=-0.339447 ] 
# SPECEFF = EFF(r) x EFF(g-r) 
#

NVAR: 2
VARNAMES:  REDSHIFT  SPECEFF  # ensure 100% eff at low redshift 
SPECEFF:  0.00  1.000 
SPECEFF:  0.10  1.000 


NVAR: 3
VARNAMES:    g-r    r    SPECEFF
SPECEFF:    1.37  20.75   0.0001           
SPECEFF:    1.37  20.85   0.0001           
SPECEFF:    1.37  20.95   0.0001           
SPECEFF:    1.37  21.05   0.0001           
SPECEFF:    1.37  21.15   0.0001           
SPECEFF:    1.37  21.25   0.0001           
SPECEFF:    1.37  21.35   0.0001           
SPECEFF:    1.37  21.45   0.0001           
SPECEFF:    1.37  21.55   0.0001           
SPECEFF:    1.37  21.65   0.0001           
SPECEFF:    1.37  21.75   0.0001           
SPECEFF:    1.37  21.85   0.0001           
SPECEFF:    1.37  21.95   0.0001           
SPECEFF:    1.37  22.05   0.0001           
SPECEFF:    1.37  22.15   0.0001           
SPECEFF:    1.37  22.25   0.0001           
SPECEFF:    1.37  22.35   0.0001           
SPECEFF:    1.37  22.45   0.0001           
SPECEFF:    1.37  22.55   0.0001           
SPECEFF:    1.37  22.65   0.0001           
SPECEFF:    1.37  22.75   0.0001           
SPECEFF:    1.37  22.85   0.0001           
SPECEFF:    1.37  22.95   0.0000           
SPECEFF:    1.37  23.05   0.0000           
SPECEFF:    1.37  23.15   0.0000           
SPECEFF:    1.37  23.25   0.0000           
SPECEFF:    1.37  23.35   0.0000           
SPECEFF:    1.37  23.45   0.0000           
SPECEFF:    1.37  23.55   0.0000           
SPECEFF:    1.37  23.65   0.0000           
SPECEFF:    1.37  23.75   0.0000           
SPECEFF:    1.37  23.85   0.0000           
SPECEFF:    1.37  23.95   0.0000           
SPECEFF:    1.37  24.05   0.0000           
SPECEFF:    1.37  24.15   0.0000           
SPECEFF:    1.37  24.25   0.0000           
SPECEFF:    1.37  24.35   0.0000           
SPECEFF:    1.37  24.45   0.0000           
SPECEFF:    1.37  24.55   0.0000           
SPECEFF:    1.37  24.65   0.0000           
SPECEFF:    1.37  24.75   0.0000           
SPECEFF:    1.37  24.85   0.0000           
SPECEFF:    1.37  24.95   0.0000           
SPECEFF:    1.42  15.05   0.0001           
SPECEFF:    1.42  15.15   0.0001           
SPECEFF:    1.42  15.25   0.0001           
SPECEFF:    1.42  15.35   0.0001           
SPECEFF:    1.42  15.45   0.0001           
SPECEFF:    1.42  15.55   0.0001           
SPECEFF:    1.42  15.65   0.0001           
SPECEFF:    1.42  15.75   0.0001           
SPECEFF:    1.42  15.85   0.0001           
SPECEFF:    1.42  15.95   0.0001           
SPECEFF:    1.42  16.05   0.0001           
SPECEFF:    1.42  16.15   0.0001           
SPECEFF:    1.42  16.25   0.0001           
SPECEFF:    1.42  16.35   0.0001           
SPECEFF:    1.42  16.45   0.0001           
SPECEFF:    1.42  16.55   0.0001           
SPECEFF:    1.42  16.65   0.0001           
SPECEFF:    1.42  16.75   0.0001           
SPECEFF:    1.42  16.85   0.0001           
SPECEFF:    1.42  16.95   0.0001           
SPECEFF:    1.42  17.05   0.0001           
SPECEFF:    1.42  17.15   0.0001           
SPECEFF:    1.42  17.25   0.0001           
SPECEFF:    1.42  17.35   0.0001           
SPECEFF:    1.42  17.45   0.0001           
SPECEFF:    1.42  17.55   0.0001           
SPECEFF:    1.42  17.65   0.0001           
SPECEFF:    1.42  17.75   0.0001           
SPECEFF:    1.42  17.85   0.0001           
SPECEFF:    1.42  17.95   0.0001           
SPECEFF:    1.42  18.05   0.0001           
SPECEFF:    1.42  18.15   0.0001           
SPECEFF:    1.42  18.25   0.0001           
SPECEFF:    1.42  18.35   0.0001           
SPECEFF:    1.42  18.45   0.0001           
SPECEFF:    1.42  18.55   0.0001           
SPECEFF:    1.42  18.65   0.0001           
SPECEFF:    1.42  18.75   0.0001           
SPECEFF:    1.42  18.85   0.0001           
SPECEFF:    1.42  18.95   0.0001           
SPECEFF:    1.42  19.05   0.0001           
SPECEFF:    1.42  19.15   0.0001           
SPECEFF:    1.42  19.25   0.0001           
SPECEFF:    1.42  19.35   0.0001           
SPECEFF:    1.42  19.45   0.0001           
SPECEFF:    1.42  19.55   0.0001           
SPECEFF:    1.42  19.65   0.0001           
SPECEFF:    1.42  19.75   0.0001           
SPECEFF:    1.42  19.85   0.0001           
SPECEFF:    1.42  19.95   0.0001           
SPECEFF:    1.42  20.05   0.0001           
SPECEFF:    1.42  20.15   0.0001           
SPECEFF:    1.42  20.25   0.0001           
SPECEFF:    1.42  20.35   0.0001           
SPECEFF:    1.42  20.45   0.0001           
SPECEFF:    1.42  20.55   0.0001           
SPECEFF:    1.42  20.65   0.0001           
SPECEFF:    1.42  20.75   0.0001           
SPECEFF:    1.42  20.85   0.0001           
SPECEFF:    1.42  20.95   0.0001           
SPECEFF:    1.42  21.05   0.0001           
SPECEFF:    1.42  21.15   0.0001           
SPECEFF:    1.42  21.25   0.0000           
SPECEFF:    1.42  21.35   0.0000           
SPECEFF:    1.42  21.45   0.0000           
SPECEFF:    1.42  21.55   0.0000           
SPECEFF:    1.42  21.65   0.0000           
SPECEFF:    1.42  21.75   0.0000           
SPECEFF:    1.42  21.85   0.0000           
SPECEFF:    1.42  21.95   0.0000           
SPECEFF:    1.42  22.05   0.0000           
SPECEFF:    1.42  22.15   0.0000           
SPECEFF:    1.42  22.25   0.0000           
SPECEFF:    1.42  22.35   0.0000           
SPECEFF:    1.42  22.45   0.0000           
SPECEFF:    1.42  22.55   0.0000           
SPECEFF:    1.42  22.65   0.0000           
SPECEFF:    1.42  22.75   0.0000           
SPECEFF:    1.42  22.85   0.0000           
SPECEFF:    1.42  22.95   0.0000           
SPECEFF:    1.42  23.05   0.0000           
SPECEFF:    1.42  23.15   0.0000           
SPECEFF:    1.42  23.25   0.0000           
SPECEFF:    1.42  23.35   0.0000           
SPECEFF:    1.42  23.45   0.0000           
SPECEFF:    1.42  23.55   0.0000           
SPECEFF:    1.42  23.65   0.0000           
SPECEFF:    1.42  23.75   0.0000           
SPECEFF:    1.42  23.85   0.0000           
SPECEFF:    1.42  23.95   0.0000           
SPECEFF:    1.42  24.05   0.0000           
SPECEFF:    1.42  24.15   0.0000           
SPECEFF:    1.42  24.25   0.0000           
SPECEFF:    1.42  24.35   0.0000           
SPECEFF:    1.42  24.45   0.0000           
SPECEFF:    1.42  24.55   0.0000           
SPECEFF:    1.42  24.65   0.0000           
SPECEFF:    1.42  24.75   0.0000           
SPECEFF:    1.42  24.85   0.0000           
SPECEFF:    1.42  24.95   0.0000           
SPECEFF:    1.47  15.05   0.0000           
SPECEFF:    1.47  15.15   0.0000           
SPECEFF:    1.47  15.25   0.0000           
SPECEFF:    1.47  15.35   0.0000           
SPECEFF:    1.47  15.45   0.0000           
SPECEFF:    1.47  15.55   0.0000           
SPECEFF:    1.47  15.65   0.0000           
SPECEFF:    1.47  15.75   0.0000           
SPECEFF:    1.47  15.85   0.0000           
SPECEFF:    1.47  15.95   0.0000           
SPECEFF:    1.47  16.05   0.0000           
SPECEFF:    1.47  16.15   0.0000           
SPECEFF:    1.47  16.25   0.0000           
SPECEFF:    1.47  16.35   0.0000           
SPECEFF:    1.47  16.45   0.0000           
SPECEFF:    1.47  16.55   0.0000           
SPECEFF:    1.47  16.65   0.0000           
SPECEFF:    1.47  16.75   0.0000           
SPECEFF:    1.47  16.85   0.0000           
SPECEFF:    1.47  16.95   0.0000           
SPECEFF:    1.47  17.05   0.0000           
SPECEFF:    1.47  17.15   0.0000           
SPECEFF:    1.47  17.25   0.0000           
SPECEFF:    1.47  17.35   0.0000           
SPECEFF:    1.47  17.45   0.0000           
SPECEFF:    1.47  17.55   0.0000           
SPECEFF:    1.47  17.65   0.0000           
SPECEFF:    1.47  17.75   0.0000           
SPECEFF:    1.47  17.85   0.0000           
SPECEFF:    1.47  17.95   0.0000           
SPECEFF:    1.47  18.05   0.0000           
SPECEFF:    1.47  18.15   0.0000           
SPECEFF:    1.47  18.25   0.0000           
SPECEFF:    1.47  18.35   0.0000           
SPECEFF:    1.47  18.45   0.0000           
SPECEFF:    1.47  18.55   0.0000           
SPECEFF:    1.47  18.65   0.0000           
SPECEFF:    1.47  18.75   0.0000           
SPECEFF:    1.47  18.85   0.0000           
SPECEFF:    1.47  18.95   0.0000           
SPECEFF:    1.47  19.05   0.0000           
SPECEFF:    1.47  19.15   0.0000           
SPECEFF:    1.47  19.25   0.0000           
SPECEFF:    1.47  19.35   0.0000           
SPECEFF:    1.47  19.45   0.0000           
SPECEFF:    1.47  19.55   0.0000           
SPECEFF:    1.47  19.65   0.0000           
SPECEFF:    1.47  19.75   0.0000           
SPECEFF:    1.47  19.85   0.0000           
SPECEFF:    1.47  19.95   0.0000           
SPECEFF:    1.47  20.05   0.0000           
SPECEFF:    1.47  20.15   0.0000           
SPECEFF:    1.47  20.25   0.0000           
SPECEFF:    1.47  20.35   0.0000           
SPECEFF:    1.47  20.45   0.0000           
SPECEFF:    1.47  20.55   0.0000           
SPECEFF:    1.47  20.65   0.0000           
SPECEFF:    1.47  20.75   0.0000           
SPECEFF:    1.47  20.85   0.0000           
SPECEFF:    1.47  20.95   0.0000           
SPECEFF:    1.47  21.05   0.0000           
SPECEFF:    1.47  21.15   0.0000           
SPECEFF:    1.47  21.25   0.0000           
SPECEFF:    1.47  21.35   0.0000           
SPECEFF:    1.47  21.45   0.0000           
SPECEFF:    1.47  21.55   0.0000           
SPECEFF:    1.47  21.65   0.0000           
SPECEFF:    1.47  21.75   0.0000           
SPECEFF:    1.47  21.85   0.0000           
SPECEFF:    1.47  21.95   0.0000           
SPECEFF:    1.47  22.05   0.0000           
SPECEFF:    1.47  22.15   0.0000           
SPECEFF:    1.47  22.25   0.0000           
SPECEFF:    1.47  22.35   0.0000           
SPECEFF:    1.47  22.45   0.0000           
SPECEFF:    1.47  22.55   0.0000           
SPECEFF:    1.47  22.65   0.0000           
SPECEFF:    1.47  22.75   0.0000           
SPECEFF:    1.47  22.85   0.0000           
SPECEFF:    1.47  22.95   0.0000           
SPECEFF:    1.47  23.05   0.0000           
SPECEFF:    1.47  23.15   0.0000           
SPECEFF:    1.47  23.25   0.0000           
SPECEFF:    1.47  23.35   0.0000           
SPECEFF:    1.47  23.45   0.0000           
SPECEFF:    1.47  23.55   0.0000           
SPECEFF:    1.47  23.65   0.0000           
SPECEFF:    1.47  23.75   0.0000           
SPECEFF:    1.47  23.85   0.0000           
SPECEFF:    1.47  23.95   0.0000           
SPECEFF:    1.47  24.05   0.0000           
SPECEFF:    1.47  24.15   0.0000           
SPECEFF:    1.47  24.25   0.0000           
SPECEFF:    1.47  24.35   0.0000           
SPECEFF:    1.47  24.45   0.0000           
SPECEFF:    1.47  24.55   0.0000           
SPECEFF:    1.47  24.65   0.0000           
SPECEFF:    1.47  24.75   0.0000           
SPECEFF:    1.47  24.85   0.0000           
SPECEFF:    1.47  24.95   0.0000           
SPECEFF:    1.52  15.05   0.0000           
SPECEFF:    1.52  15.15   0.0000           
SPECEFF:    1.52  15.25   0.0000           
SPECEFF:    1.52  15.35   0.0000           
SPECEFF:    1.52  15.45   0.0000           
SPECEFF:    1.52  15.55   0.0000           
SPECEFF:    1.52  15.65   0.0000           
SPECEFF:    1.52  15.75   0.0000           
SPECEFF:    1.52  15.85   0.0000           
SPECEFF:    1.52  15.95   0.0000           
SPECEFF:    1.52  16.05   0.0000           
SPECEFF:    1.52  16.15   0.0000           
SPECEFF:    1.52  16.25   0.0000           
SPECEFF:    1.52  16.35   0.0000           
SPECEFF:    1.52  16.45   0.0000           
SPECEFF:    1.52  16.55   0.0000           
SPECEFF:    1.52  16.65   0.0000           
SPECEFF:    1.52  16.75   0.0000           
SPECEFF:    1.52  16.85   0.0000           
SPECEFF:    1.52  16.95   0.0000           
SPECEFF:    1.52  17.05   0.0000           
SPECEFF:    1.52  17.15   0.0000           
SPECEFF:    1.52  17.25   0.0000           
SPECEFF:    1.52  17.35   0.0000           
SPECEFF:    1.52  17.45   0.0000           
SPECEFF:    1.52  17.55   0.0000           
SPECEFF:    1.52  17.65   0.0000           
SPECEFF:    1.52  17.75   0.0000           
SPECEFF:    1.52  17.85   0.0000           
SPECEFF:    1.52  17.95   0.0000           
SPECEFF:    1.52  18.05   0.0000           
SPECEFF:    1.52  18.15   0.0000           
SPECEFF:    1.52  18.25   0.0000           
SPECEFF:    1.52  18.35   0.0000           
SPECEFF:    1.52  18.45   0.0000           
SPECEFF:    1.52  18.55   0.0000           
SPECEFF:    1.52  18.65   0.0000           
SPECEFF:    1.52  18.75   0.0000           
SPECEFF:    1.52  18.85   0.0000           
SPECEFF:    1.52  18.95   0.0000           
SPECEFF:    1.52  19.05   0.0000           
SPECEFF:    1.52  19.15   0.0000           
SPECEFF:    1.52  19.25   0.0000           
SPECEFF:    1.52  19.35   0.0000           
SPECEFF:    1.52  19.45   0.0000           
SPECEFF:    1.52  19.55   0.0000           
SPECEFF:    1.52  19.65   0.0000           
SPECEFF:    1.52  19.75   0.0000           
SPECEFF:    1.52  19.85   0.0000           
SPECEFF:    1.52  19.95   0.0000           
SPECEFF:    1.52  20.05   0.0000           
SPECEFF:    1.52  20.15   0.0000           
SPECEFF:    1.52  20.25   0.0000           
SPECEFF:    1.52  20.35   0.0000           
SPECEFF:    1.52  20.45   0.0000           
SPECEFF:    1.52  20.55   0.0000           
SPECEFF:    1.52  20.65   0.0000           
SPECEFF:    1.52  20.75   0.0000           
SPECEFF:    1.52  20.85   0.0000           
SPECEFF:    1.52  20.95   0.0000           
SPECEFF:    1.52  21.05   0.0000           
SPECEFF:    1.52  21.15   0.0000           
SPECEFF:    1.52  21.25   0.0000           
SPECEFF:    1.52  21.35   0.0000           
SPECEFF:    1.52  21.45   0.0000           
SPECEFF:    1.52  21.55   0.0000           
SPECEFF:    1.52  21.65   0.0000           
SPECEFF:    1.52  21.75   0.0000           
SPECEFF:    1.52  21.85   0.0000           
SPECEFF:    1.52  21.95   0.0000           
SPECEFF:    1.52  22.05   0.0000           
SPECEFF:    1.52  22.15   0.0000           
SPECEFF:    1.52  22.25   0.0000           
SPECEFF:    1.52  22.35   0.0000           
SPECEFF:    1.52  22.45   0.0000           
SPECEFF:    1.52  22.55   0.0000           
SPECEFF:    1.52  22.65   0.0000           
SPECEFF:    1.52  22.75   0.0000           
SPECEFF:    1.52  22.85   0.0000           
SPECEFF:    1.52  22.95   0.0000           
SPECEFF:    1.52  23.05   0.0000           
SPECEFF:    1.52  23.15   0.0000           
SPECEFF:    1.52  23.25   0.0000           
SPECEFF:    1.52  23.35   0.0000           
SPECEFF:    1.52  23.45   0.0000           
SPECEFF:    1.52  23.55   0.0000           
SPECEFF:    1.52  23.65   0.0000           
SPECEFF:    1.52  23.75   0.0000           
SPECEFF:    1.52  23.85   0.0000           
SPECEFF:    1.52  23.95   0.0000           
SPECEFF:    1.52  24.05   0.0000           
SPECEFF:    1.52  24.15   0.0000           
SPECEFF:    1.52  24.25   0.0000           
SPECEFF:    1.52  24.35   0.0000           
SPECEFF:    1.52  24.45   0.0000           
SPECEFF:    1.52  24.55   0.0000           
SPECEFF:    1.52  24.65   0.0000           
SPECEFF:    1.52  24.75   0.0000           
SPECEFF:    1.52  24.85   0.0000           
SPECEFF:    1.52  24.95   0.0000           
SPECEFF:    1.57  15.05   0.0000           
SPECEFF:    1.57  15.15   0.0000           
SPECEFF:    1.57  15.25   0.0000           
SPECEFF:    1.57  15.35   0.0000           
SPECEFF:    1.57  15.45   0.0000           
SPECEFF:    1.57  15.55   0.0000           
SPECEFF:    1.57  15.65   0.0000           
SPECEFF:    1.57  15.75   0.0000           
SPECEFF:    1.57  15.85   0.0000           
SPECEFF:    1.57  15.95   0.0000           
SPECEFF:    1.57  16.05   0.0000           
SPECEFF:    1.57  16.15   0.0000           
SPECEFF:    1.57  16.25   0.0000           
SPECEFF:    1.57  16.35   0.0000           
SPECEFF:    1.57  16.45   0.0000           
SPECEFF:    1.57  16.55   0.0000           
SPECEFF:    1.57  16.65   0.0000           
SPECEFF:    1.57  16.75   0.0000           
SPECEFF:    1.57  16.85   0.0000           
SPECEFF:    1.57  16.95   0.0000           
SPECEFF:    1.57  17.05   0.0000           
SPECEFF:    1.57  17.15   0.0000           
SPECEFF:    1.57  17.25   0.0000           
SPECEFF:    1.57  17.35   0.0000           
SPECEFF:    1.57  17.45   0.0000           
SPECEFF:    1.57  17.55   0.0000           
SPECEFF:    1.57  17.65   0.0000           
SPECEFF:    1.57  17.75   0.0000           
SPECEFF:    1.57  17.85   0.0000           
SPECEFF:    1.57  17.95   0.0000           
SPECEFF:    1.57  18.05   0.0000           
SPECEFF:    1.57  18.15   0.0000           
SPECEFF:    1.57  18.25   0.0000           
SPECEFF:    1.57  18.35   0.0000           
SPECEFF:    1.57  18.45   0.0000           
SPECEFF:    1.57  18.55   0.0000           
SPECEFF:    1.57  18.65   0.0000           
SPECEFF:    1.57  18.75   0.0000           
SPECEFF:    1.57  18.85   0.0000           
SPECEFF:    1.57  18.95   0.0000           
SPECEFF:    1.57  19.05   0.0000           
SPECEFF:    1.57  19.15   0.0000           
SPECEFF:    1.57  19.25   0.0000           
SPECEFF:    1.57  19.35   0.0000           
SPECEFF:    1.57  19.45   0.0000           
SPECEFF:    1.57  19.55   0.0000           
SPECEFF:    1.57  19.65   0.0000           
SPECEFF:    1.57  19.75   0.0000           
SPECEFF:    1.57  19.85   0.0000           
SPECEFF:    1.57  19.95   0.0000           
SPECEFF:    1.57  20.05   0.0000           
SPECEFF:    1.57  20.15   0.0000           
SPECEFF:    1.57  20.25   0.0000           
SPECEFF:    1.57  20.35   0.0000           
SPECEFF:    1.57  20.45   0.0000           
SPECEFF:    1.57  20.55   0.0000           
SPECEFF:    1.57  20.65   0.0000           
SPECEFF:    1.57  20.75   0.0000           
SPECEFF:    1.57  20.85   0.0000           
SPECEFF:    1.57  20.95   0.0000           
SPECEFF:    1.57  21.05   0.0000           
SPECEFF:    1.57  21.15   0.0000           
SPECEFF:    1.57  21.25   0.0000           
SPECEFF:    1.57  21.35   0.0000           
SPECEFF:    1.57  21.45   0.0000           
SPECEFF:    1.57  21.55   0.0000           
SPECEFF:    1.57  21.65   0.0000           
SPECEFF:    1.57  21.75   0.0000           
SPECEFF:    1.57  21.85   0.0000           
SPECEFF:    1.57  21.95   0.0000           
SPECEFF:    1.57  22.05   0.0000           
SPECEFF:    1.57  22.15   0.0000           
SPECEFF:    1.57  22.25   0.0000           
SPECEFF:    1.57  22.35   0.0000           
SPECEFF:    1.57  22.45   0.0000           
SPECEFF:    1.57  22.55   0.0000           
SPECEFF:    1.57  22.65   0.0000           
SPECEFF:    1.57  22.75   0.0000           
SPECEFF:    1.57  22.85   0.0000           
SPECEFF:    1.57  22.95   0.0000           
SPECEFF:    1.57  23.05   0.0000           
SPECEFF:    1.57  23.15   0.0000           
SPECEFF:    1.57  23.25   0.0000           
SPECEFF:    1.57  23.35   0.0000           
SPECEFF:    1.57  23.45   0.0000           
SPECEFF:    1.57  23.55   0.0000           
SPECEFF:    1.57  23.65   0.0000           
SPECEFF:    1.57  23.75   0.0000           
SPECEFF:    1.57  23.85   0.0000           
SPECEFF:    1.57  23.95   0.0000           
SPECEFF:    1.57  24.05   0.0000           
SPECEFF:    1.57  24.15   0.0000           
SPECEFF:    1.57  24.25   0.0000           
SPECEFF:    1.57  24.35   0.0000           
SPECEFF:    1.57  24.45   0.0000           
SPECEFF:    1.57  24.55   0.0000           
SPECEFF:    1.57  24.65   0.0000           
SPECEFF:    1.57  24.75   0.0000           
SPECEFF:    1.57  24.85   0.0000           
SPECEFF:    1.57  24.95   0.0000           
SPECEFF:    1.62  15.05   0.0000           
SPECEFF:    1.62  15.15   0.0000           
SPECEFF:    1.62  15.25   0.0000           
SPECEFF:    1.62  15.35   0.0000           
SPECEFF:    1.62  15.45   0.0000           
SPECEFF:    1.62  15.55   0.0000           
SPECEFF:    1.62  15.65   0.0000           
SPECEFF:    1.62  15.75   0.0000           
SPECEFF:    1.62  15.85   0.0000           
SPECEFF:    1.62  15.95   0.0000           
SPECEFF:    1.62  16.05   0.0000           
SPECEFF:    1.62  16.15   0.0000           
SPECEFF:    1.62  16.25   0.0000           
SPECEFF:    1.62  16.35   0.0000           
SPECEFF:    1.62  16.45   0.0000           
SPECEFF:    1.62  16.55   0.0000           
SPECEFF:    1.62  16.65   0.0000           
SPECEFF:    1.62  16.75   0.0000           
SPECEFF:    1.62  16.85   0.0000           
SPECEFF:    1.62  16.95   0.0000           
SPECEFF:    1.62  17.05   0.0000           
SPECEFF:    1.62  17.15   0.0000           
SPECEFF:    1.62  17.25   0.0000           
SPECEFF:    1.62  17.35   0.0000           
SPECEFF:    1.62  17.45   0.0000           
SPECEFF:    1.62  17.55   0.0000           
SPECEFF:    1.62  17.65   0.0000           
SPECEFF:    1.62  17.75   0.0000           
SPECEFF:    1.62  17.85   0.0000           
SPECEFF:    1.62  17.95   0.0000           
SPECEFF:    1.62  18.05   0.0000           
SPECEFF:    1.62  18.15   0.0000           
SPECEFF:    1.62  18.25   0.0000           
SPECEFF:    1.62  18.35   0.0000           
SPECEFF:    1.62  18.45   0.0000           
SPECEFF:    1.62  18.55   0.0000           
SPECEFF:    1.62  18.65   0.0000           
SPECEFF:    1.62  18.75   0.0000           
SPECEFF:    1.62  18.85   0.0000           
SPECEFF:    1.62  18.95   0.0000           
SPECEFF:    1.62  19.05   0.0000           
SPECEFF:    1.62  19.15   0.0000           
SPECEFF:    1.62  19.25   0.0000           
SPECEFF:    1.62  19.35   0.0000           
SPECEFF:    1.62  19.45   0.0000           
SPECEFF:    1.62  19.55   0.0000           
SPECEFF:    1.62  19.65   0.0000           
SPECEFF:    1.62  19.75   0.0000           
SPECEFF:    1.62  19.85   0.0000           
SPECEFF:    1.62  19.95   0.0000           
SPECEFF:    1.62  20.05   0.0000           
SPECEFF:    1.62  20.15   0.0000           
SPECEFF:    1.62  20.25   0.0000           
SPECEFF:    1.62  20.35   0.0000           
SPECEFF:    1.62  20.45   0.0000           
SPECEFF:    1.62  20.55   0.0000           
SPECEFF:    1.62  20.65   0.0000           
SPECEFF:    1.62  20.75   0.0000           
SPECEFF:    1.62  20.85   0.0000           
SPECEFF:    1.62  20.95   0.0000           
SPECEFF:    1.62  21.05   0.0000           
SPECEFF:    1.62  21.15   0.0000           
SPECEFF:    1.62  21.25   0.0000           
SPECEFF:    1.62  21.35   0.0000           
SPECEFF:    1.62  21.45   0.0000           
SPECEFF:    1.62  21.55   0.0000           
SPECEFF:    1.62  21.65   0.0000           
SPECEFF:    1.62  21.75   0.0000           
SPECEFF:    1.62  21.85   0.0000           
SPECEFF:    1.62  21.95   0.0000           
SPECEFF:    1.62  22.05   0.0000           
SPECEFF:    1.62  22.15   0.0000           
SPECEFF:    1.62  22.25   0.0000           
SPECEFF:    1.62  22.35   0.0000           
SPECEFF:    1.62  22.45   0.0000           
SPECEFF:    1.62  22.55   0.0000           
SPECEFF:    1.62  22.65   0.0000           
SPECEFF:    1.62  22.75   0.0000           
SPECEFF:    1.62  22.85   0.0000           
SPECEFF:    1.62  22.95   0.0000           
SPECEFF:    1.62  23.05   0.0000           
SPECEFF:    1.62  23.15   0.0000           
SPECEFF:    1.62  23.25   0.0000           
SPECEFF:    1.62  23.35   0.0000           
SPECEFF:    1.62  23.45   0.0000           
SPECEFF:    1.62  23.55   0.0000           
SPECEFF:    1.62  23.65   0.0000           
SPECEFF:    1.62  23.75   0.0000           
SPECEFF:    1.62  23.85   0.0000           
SPECEFF:    1.62  23.95   0.0000           
SPECEFF:    1.62  24.05   0.0000           
SPECEFF:    1.62  24.15   0.0000           
SPECEFF:    1.62  24.25   0.0000           
SPECEFF:    1.62  24.35   0.0000           
SPECEFF:    1.62  24.45   0.0000           
SPECEFF:    1.62  24.55   0.0000           
SPECEFF:    1.62  24.65   0.0000           
SPECEFF:    1.62  24.75   0.0000           
SPECEFF:    1.62  24.85   0.0000           
SPECEFF:    1.62  24.95   0.0000           
SPECEFF:    1.67  15.05   0.0000           
SPECEFF:    1.67  15.15   0.0000           
SPECEFF:    1.67  15.25   0.0000           
SPECEFF:    1.67  15.35   0.0000           
SPECEFF:    1.67  15.45   0.0000           
SPECEFF:    1.67  15.55   0.0000           
SPECEFF:    1.67  15.65   0.0000           
SPECEFF:    1.67  15.75   0.0000           
SPECEFF:    1.67  15.85   0.0000           
SPECEFF:    1.67  15.95   0.0000           
SPECEFF:    1.67  16.05   0.0000           
SPECEFF:    1.67  16.15   0.0000           
SPECEFF:    1.67  16.25   0.0000           
SPECEFF:    1.67  16.35   0.0000           
SPECEFF:    1.67  16.45   0.0000           
SPECEFF:    1.67  16.55   0.0000           
SPECEFF:    1.67  16.65   0.0000           
SPECEFF:    1.67  16.75   0.0000           
SPECEFF:    1.67  16.85   0.0000           
SPECEFF:    1.67  16.95   0.0000           
SPECEFF:    1.67  17.05   0.0000           
SPECEFF:    1.67  17.15   0.0000           
SPECEFF:    1.67  17.25   0.0000           
SPECEFF:    1.67  17.35   0.0000           
SPECEFF:    1.67  17.45   0.0000           
SPECEFF:    1.67  17.55   0.0000           
SPECEFF:    1.67  17.65   0.0000           
SPECEFF:    1.67  17.75   0.0000           
SPECEFF:    1.67  17.85   0.0000           
SPECEFF:    1.67  17.95   0.0000           
SPECEFF:    1.67  18.05   0.0000           
SPECEFF:    1.67  18.15   0.0000           
SPECEFF:    1.67  18.25   0.0000           
SPECEFF:    1.67  18.35   0.0000           
SPECEFF:    1.67  18.45   0.0000           
SPECEFF:    1.67  18.55   0.0000           
SPECEFF:    1.67  18.65   0.0000           
SPECEFF:    1.67  18.75   0.0000           
SPECEFF:    1.67  18.85   0.0000           
SPECEFF:    1.67  18.95   0.0000           
SPECEFF:    1.67  19.05   0.0000           
SPECEFF:    1.67  19.15   0.0000           
SPECEFF:    1.67  19.25   0.0000           
SPECEFF:    1.67  19.35   0.0000           
SPECEFF:    1.67  19.45   0.0000           
SPECEFF:    1.67  19.55   0.0000           
SPECEFF:    1.67  19.65   0.0000           
SPECEFF:    1.67  19.75   0.0000           
SPECEFF:    1.67  19.85   0.0000           
SPECEFF:    1.67  19.95   0.0000           
SPECEFF:    1.67  20.05   0.0000           
SPECEFF:    1.67  20.15   0.0000           
SPECEFF:    1.67  20.25   0.0000           
SPECEFF:    1.67  20.35   0.0000           
SPECEFF:    1.67  20.45   0.0000           
SPECEFF:    1.67  20.55   0.0000           
SPECEFF:    1.67  20.65   0.0000           
SPECEFF:    1.67  20.75   0.0000           
SPECEFF:    1.67  20.85   0.0000           
SPECEFF:    1.67  20.95   0.0000           
SPECEFF:    1.67  21.05   0.0000           
SPECEFF:    1.67  21.15   0.0000           
SPECEFF:    1.67  21.25   0.0000           
SPECEFF:    1.67  21.35   0.0000           
SPECEFF:    1.67  21.45   0.0000           
SPECEFF:    1.67  21.55   0.0000           
SPECEFF:    1.67  21.65   0.0000           
SPECEFF:    1.67  21.75   0.0000           
SPECEFF:    1.67  21.85   0.0000           
SPECEFF:    1.67  21.95   0.0000           
SPECEFF:    1.67  22.05   0.0000           
SPECEFF:    1.67  22.15   0.0000           
SPECEFF:    1.67  22.25   0.0000           
SPECEFF:    1.67  22.35   0.0000           
SPECEFF:    1.67  22.45   0.0000           
SPECEFF:    1.67  22.55   0.0000           
SPECEFF:    1.67  22.65   0.0000           
SPECEFF:    1.67  22.75   0.0000           
SPECEFF:    1.67  22.85   0.0000           
SPECEFF:    1.67  22.95   0.0000           
SPECEFF:    1.67  23.05   0.0000           
